level_id,object_key,object_type,relevance_class,relevance_score,solvability_changed,winning_first_action_change,strategy_family_change,dependency_graph_change,polarity_transition_change,meaningful_decision_change,ordering_constraint_change,line_of_sight_change,cancellation_change,route_structure_change,analysis_complete
"d2-v5-expert-024","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8","1.0","1.0","1.0","0.2","0.8889","0.5","true"
"d2-v5-expert-024","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.4444","1.0","0.0","1.0","0.0","0.4444","0.0","true"
"d2-v5-expert-024","arrow:a4","ARROW","MEDIUM","0.1621","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.4444","0.0","true"
"d2-v5-expert-024","arrow:a5","ARROW","MEDIUM","0.1621","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.4444","0.0","true"
"d2-v5-expert-024","magnet:m1","MAGNET","HIGH","0.3992","false","0.25","0.25","0.5833","0.5","0.0","1.0","0.2","0.1111","0.5","true"
"d2-v5-expert-024","magnet:m2","MAGNET","HIGH","0.4134","false","0.25","0.25","0.35","0.8333","0.0","1.0","0.375","0.3333","0.3333","true"
"d2-v5-expert-024","magnet:m3","MAGNET","MEDIUM","0.2788","false","0.0","0.0","0.48","0.75","0.5","0.0","0.1429","0.0","0.5","true"
"d2-v5-expert-024","magnet:m4","MAGNET","IRRELEVANT","0.0031","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-024","wall:7,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-024","wall:7,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-024","wall:7,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-024","wall:8,3","WALL","MEDIUM","0.2362","false","0.25","0.25","0.3333","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-025","arrow:a1","ARROW","MEDIUM","0.2385","false","0.5","0.0","0.0","0.3333","0.0","0.3333","0.0","1.0","0.0","true"
"d2-v5-hard-025","arrow:a2","ARROW","HIGH","0.3967","false","0.0","0.0","0.3333","1.0","0.0","1.0","0.0","0.5","0.3333","true"
"d2-v5-hard-025","arrow:a3","ARROW","MEDIUM","0.1785","false","0.0","0.0","0.0","0.3333","0.0","0.3333","0.0","1.0","0.0","true"
"d2-v5-hard-025","arrow:a4","ARROW","HIGH","0.4571","false","0.5","0.0","0.4286","1.0","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-hard-025","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.3125","0.6667","0.0","1.0","0.0","1.0","0.0","true"
"d2-v5-hard-025","magnet:m2","MAGNET","MEDIUM","0.3178","false","0.3333","0.3333","0.1429","0.3333","0.0","1.0","0.4","0.0","0.2","true"
"d2-v5-hard-025","magnet:m3","MAGNET","LOW","0.0888","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","1.0","0.0","true"
"d2-v5-hard-025","magnet:m4","MAGNET","MEDIUM","0.2304","false","0.3333","0.3333","0.2","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-025","wall:1,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-026","arrow:a1","ARROW","MEDIUM","0.1717","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.1","0.5238","0.0","true"
"d2-v5-medium-026","arrow:a2","ARROW","MEDIUM","0.3187","false","0.3333","0.0","0.2","0.5","0.0","1.0","0.0","0.4762","0.0","true"
"d2-v5-medium-026","arrow:a3","ARROW","HIGH","0.4468","false","0.25","0.25","0.375","0.3333","0.5","1.0","0.0","0.5714","0.5","true"
"d2-v5-medium-026","arrow:a4","ARROW","MEDIUM","0.1601","false","0.3333","0.0","0.0","0.3333","0.0","0.25","0.0","0.381","0.0","true"
"d2-v5-medium-026","arrow:a5","ARROW","MEDIUM","0.3315","false","0.25","0.25","0.2667","0.5","0.0","1.0","0.0","0.2857","0.0","true"
"d2-v5-medium-026","arrow:a6","ARROW","MEDIUM","0.2006","false","0.0","0.0","0.0","0.3333","0.5","0.25","0.0","0.5714","0.0","true"
"d2-v5-medium-026","magnet:m1","MAGNET","MEDIUM","0.1231","false","0.0","0.0","0.2667","0.5","0.0","0.0","0.0","0.0476","0.2","true"
"d2-v5-medium-026","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.45","1.0","0.5","1.0","0.4286","0.9524","0.125","true"
"d2-v5-medium-026","magnet:m3","MAGNET","MEDIUM","0.1211","false","0.0","0.0","0.1364","0.0","0.5","0.0","0.0","0.4286","0.125","true"
"d2-v5-medium-026","wall:6,4","WALL","IRRELEVANT","0.0123","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","true"
"d2-v5-master-027","arrow:a1","ARROW","MEDIUM","0.1322","false","0.0","0.0","0.0238","0.2381","0.0","0.0","0.0","1.0","0.0833","true"
"d2-v5-master-027","arrow:a2","ARROW","MEDIUM","0.1855","false","0.0","0.0","0.2143","0.2381","0.0","0.0","0.0","1.0","0.1667","true"
"d2-v5-master-027","arrow:a3","ARROW","MEDIUM","0.2332","false","0.3333","0.3333","0.0256","0.4286","0.0","0.4286","0.0","0.3333","0.0769","true"
"d2-v5-master-027","arrow:a4","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3548","0.6667","0.5","1.0","0.0","0.3333","0.2","true"
"d2-v5-master-027","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3333","0.8571","0.0","1.0","0.0","0.6667","0.1667","true"
"d2-v5-master-027","arrow:a6","ARROW","MEDIUM","0.2682","false","0.5","0.0","0.0682","0.5952","0.0","0.5714","0.0","0.5","0.0","true"
"d2-v5-master-027","magnet:m1","MAGNET","IRRELEVANT","0.0125","false","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","true"
"d2-v5-master-027","magnet:m2","MAGNET","HIGH","0.496","false","0.5","0.5","0.64","0.4286","0.5","0.2857","0.25","1.0","0.7059","true"
"d2-v5-master-027","magnet:m3","MAGNET","MEDIUM","0.1813","false","0.3333","0.3333","0.0385","0.0476","0.0","0.2857","0.3333","0.4","0.0588","true"
"d2-v5-master-027","wall:2,4","WALL","MEDIUM","0.1931","false","0.3333","0.3333","0.0","0.3438","0.0","0.4615","0.125","0.1429","0.0625","true"
"d2-v5-master-027","wall:5,3","WALL","IRRELEVANT","0.01","false","0.0","0.0","0.0185","0.0","0.0","0.0","0.0","0.0","0.0588","true"
"d2-v5-easy-028","arrow:a1","ARROW","MEDIUM","0.3247","false","0.0","0.2","0.12","0.6429","0.3333","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-028","arrow:a2","ARROW","MEDIUM","0.3291","false","0.0","0.2","0.1538","0.6429","0.3333","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-028","arrow:a3","ARROW","MEDIUM","0.3362","false","0.25","0.4","0.16","0.7857","0.3333","0.5","0.0","0.0","0.125","true"
"d2-v5-easy-028","arrow:a4","ARROW","MEDIUM","0.3362","false","0.25","0.4","0.16","0.7857","0.3333","0.5","0.0","0.0","0.125","true"
"d2-v5-easy-028","arrow:a5","ARROW","MEDIUM","0.1481","false","0.0","0.2","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-easy-028","magnet:m1","MAGNET","CRITICAL","0.7038","false","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","true"
"d2-v5-easy-028","wall:1,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-028","wall:2,5","WALL","MEDIUM","0.1642","false","0.0","0.0","0.0682","0.1765","0.0","1.0","0.0","0.0","0.0769","true"
"d2-v5-easy-028","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-028","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-028","wall:5,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-029","arrow:a1","ARROW","CRITICAL","1.0","true","1.0","1.0","0.1786","0.5789","0.0","1.0","0.0","1.0","0.0","true"
"d2-v5-hard-029","arrow:a2","ARROW","HIGH","0.3939","false","0.0","0.3333","0.2727","0.8421","0.5","0.625","0.0","0.5","0.1667","true"
"d2-v5-hard-029","arrow:a3","ARROW","HIGH","0.396","false","0.0","0.3333","0.2727","0.8421","0.5","0.625","0.0","0.5","0.1667","true"
"d2-v5-hard-029","arrow:a4","ARROW","HIGH","0.4468","false","0.25","0.25","0.2778","0.4737","0.5","1.0","0.0","1.0","0.0","true"
"d2-v5-hard-029","arrow:a5","ARROW","MEDIUM","0.1307","false","0.25","0.25","0.0606","0.1579","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-029","arrow:a6","ARROW","MEDIUM","0.1804","false","0.0","0.3333","0.0","0.5","0.0","0.375","0.0","0.5","0.0","true"
"d2-v5-hard-029","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.3784","0.1579","0.0","1.0","0.1667","1.0","0.2","true"
"d2-v5-hard-029","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.7714","1.0","0.5","1.0","0.3333","0.2","0.6","true"
"d2-v5-hard-029","magnet:m3","MAGNET","MEDIUM","0.2774","false","0.25","0.25","0.1081","0.4062","0.3333","0.5","0.25","0.5","0.0","true"
"d2-v5-hard-029","wall:1,4","WALL","MEDIUM","0.2113","false","0.4","0.4","0.0976","0.5","0.0","0.0","0.125","0.5","0.1","true"
"d2-v5-easy-030","arrow:a1","ARROW","MEDIUM","0.2039","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.5","0.0","true"
"d2-v5-easy-030","arrow:a2","ARROW","HIGH","0.4647","false","0.3333","0.3333","0.2","0.6","0.5","1.0","0.0","1.0","0.0","true"
"d2-v5-easy-030","arrow:a3","ARROW","HIGH","0.3941","false","0.0","0.0","0.2857","0.8","0.5","1.0","0.0","0.0","0.3333","true"
"d2-v5-easy-030","arrow:a4","ARROW","HIGH","0.4887","false","0.6667","0.3333","0.1111","0.6","0.5","1.0","0.0","1.0","0.0","true"
"d2-v5-easy-030","magnet:m1","MAGNET","LOW","0.0628","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","true"
"d2-v5-easy-030","magnet:m2","MAGNET","HIGH","0.6212","false","0.3333","0.3333","0.7895","1.0","0.5","1.0","0.0","1.0","0.7143","true"
"d2-v5-easy-030","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-031","arrow:a1","ARROW","MEDIUM","0.283","false","0.0","0.25","0.0","0.6667","0.5","0.25","0.0","0.8","0.0","true"
"d2-v5-medium-031","arrow:a2","ARROW","MEDIUM","0.31","false","0.25","0.25","0.0","0.8333","0.5","0.25","0.0","0.0","0.5","true"
"d2-v5-medium-031","arrow:a3","ARROW","MEDIUM","0.171","false","0.0","0.25","0.0","0.5","0.0","0.25","0.125","0.6","0.0","true"
"d2-v5-medium-031","arrow:a4","ARROW","HIGH","0.3663","false","0.0","0.25","0.25","0.6667","0.5","0.25","0.1667","0.8","0.3333","true"
"d2-v5-medium-031","arrow:a5","ARROW","MEDIUM","0.149","false","0.0","0.25","0.0","0.5","0.0","0.25","0.0","0.4","0.0","true"
"d2-v5-medium-031","magnet:m1","MAGNET","IRRELEVANT","0.0125","false","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","true"
"d2-v5-medium-031","magnet:m2","MAGNET","MEDIUM","0.3245","false","0.2","0.2","0.5217","0.5714","0.3333","0.3333","0.0","0.2","0.5","true"
"d2-v5-medium-031","magnet:m3","MAGNET","MEDIUM","0.2837","false","0.2","0.2","0.1364","0.1429","0.0","1.0","0.5","0.2","0.0","true"
"d2-v5-medium-031","wall:2,3","WALL","LOW","0.1036","false","0.0","0.0","0.0909","0.0","0.0","0.0","0.125","0.8","0.2857","true"
"d2-v5-expert-032","arrow:a1","ARROW","HIGH","0.4017","false","0.3333","0.3333","0.0","0.5","0.5","0.5","0.2","1.0","0.5","true"
"d2-v5-expert-032","arrow:a2","ARROW","HIGH","0.3704","false","0.5","0.0","0.1176","0.75","0.5","0.3333","0.1429","0.6154","0.2","true"
"d2-v5-expert-032","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3125","0.75","0.5","1.0","0.0","0.3077","0.1667","true"
"d2-v5-expert-032","arrow:a4","ARROW","MEDIUM","0.2687","false","0.6667","0.0","0.0952","0.5","0.0","0.1667","0.1429","0.7692","0.1429","true"
"d2-v5-expert-032","arrow:a5","ARROW","MEDIUM","0.1817","false","0.0","0.5","0.0","0.5","0.0","0.3333","0.0","0.4615","0.0","true"
"d2-v5-expert-032","magnet:m1","MAGNET","MEDIUM","0.2277","false","0.3333","0.3333","0.0968","0.2","0.0","0.5","0.1429","0.5385","0.1","true"
"d2-v5-expert-032","magnet:m2","MAGNET","HIGH","0.5347","false","0.5","0.5","0.68","0.5","0.5","1.0","0.0","0.3846","0.625","true"
"d2-v5-expert-032","magnet:m3","MAGNET","IRRELEVANT","0.002","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-032","wall:7,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-032","wall:7,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-033","arrow:a1","ARROW","MEDIUM","0.1481","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-033","arrow:a2","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-033","arrow:a3","ARROW","HIGH","0.6264","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-033","arrow:a4","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-033","magnet:m1","MAGNET","MEDIUM","0.2655","false","0.25","0.25","0.2","0.0","0.0","1.0","0.25","0.0","0.3333","true"
"d2-v5-hard-033","magnet:m2","MAGNET","HIGH","0.5148","false","0.25","0.25","0.5","0.4286","0.5","1.0","0.3333","1.0","0.7143","true"
"d2-v5-hard-033","magnet:m3","MAGNET","MEDIUM","0.1722","false","0.0","0.0","0.4","0.5","0.0","0.0","0.1667","0.0","0.4","true"
"d2-v5-hard-033","magnet:m4","MAGNET","IRRELEVANT","0.0167","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1667","0.0","0.0","true"
"d2-v5-hard-033","magnet:m5","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-033","wall:2,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-034","arrow:a1","ARROW","CRITICAL","0.65","false","0.5","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-034","arrow:a2","ARROW","MEDIUM","0.1725","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-medium-034","arrow:a3","ARROW","HIGH","0.6358","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-034","magnet:m1","MAGNET","CRITICAL","0.6733","false","0.3333","0.3333","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-034","wall:3,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-034","wall:4,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-034","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-034","wall:4,4","WALL","LOW","0.0414","false","0.0","0.0","0.0909","0.0","0.0","0.0","0.0","0.0","0.3333","true"
"d2-v5-master-035","arrow:a1","ARROW","HIGH","0.3668","false","0.3333","0.0","0.1429","0.5","0.5","0.5714","0.25","1.0","0.0","true"
"d2-v5-master-035","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8","1.0","1.0","1.0","0.25","0.8","0.0","true"
"d2-v5-master-035","arrow:a3","ARROW","MEDIUM","0.3402","false","0.0","0.0","0.2222","1.0","0.5","0.5714","0.0","0.0","0.3333","true"
"d2-v5-master-035","arrow:a4","ARROW","MEDIUM","0.16","false","0.0","0.3333","0.0","0.5","0.0","0.2857","0.0","0.4","0.0","true"
"d2-v5-master-035","arrow:a5","ARROW","MEDIUM","0.1575","false","0.0","0.3333","0.0","0.5","0.0","0.2857","0.0","0.4","0.0","true"
"d2-v5-master-035","magnet:m1","MAGNET","MEDIUM","0.2616","false","0.5","0.0","0.2","0.5","0.0","0.5714","0.2","0.2","0.0","true"
"d2-v5-master-035","magnet:m2","MAGNET","MEDIUM","0.3183","false","0.25","0.25","0.3158","0.0","0.5","0.4286","0.2","1.0","0.25","true"
"d2-v5-master-035","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-master-035","magnet:m4","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.8889","1.0","1.0","1.0","0.25","1.0","0.6","true"
"d2-v5-master-035","wall:6,5","WALL","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-master-035","wall:6,6","WALL","HIGH","0.3644","false","0.25","0.25","0.3667","0.4286","0.3333","0.4286","0.375","0.5455","0.5556","true"
"d2-v5-easy-036","arrow:a1","ARROW","MEDIUM","0.1767","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-easy-036","arrow:a2","ARROW","CRITICAL","0.65","false","0.5","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-036","arrow:a3","ARROW","HIGH","0.6358","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-easy-036","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.8889","1.0","1.0","1.0","0.0","0.0","0.6667","true"
"d2-v5-easy-036","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-036","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-036","wall:4,2","WALL","HIGH","0.5545","false","0.3333","0.3333","0.5455","0.4286","0.5","1.0","0.5","1.0","0.7143","true"
"d2-v5-hard-037","arrow:a1","ARROW","MEDIUM","0.1385","false","0.0","0.3333","0.0","0.4737","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-037","arrow:a2","ARROW","MEDIUM","0.127","false","0.0","0.0","0.0","0.5789","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-037","arrow:a3","ARROW","MEDIUM","0.3328","false","0.0","0.0","0.2857","0.7895","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-hard-037","arrow:a4","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2222","0.7895","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-037","arrow:a5","ARROW","HIGH","0.428","false","0.3333","0.0","0.6154","0.7895","0.0","1.0","0.0","0.0","0.5","true"
"d2-v5-hard-037","magnet:m1","MAGNET","MEDIUM","0.1492","false","0.25","0.25","0.16","0.3667","0.0","0.0","0.1429","0.0","0.1429","true"
"d2-v5-hard-037","magnet:m2","MAGNET","MEDIUM","0.3211","false","0.25","0.25","0.2143","0.2963","0.5","0.25","0.3333","1.0","0.2222","true"
"d2-v5-hard-037","magnet:m3","MAGNET","HIGH","0.4652","false","0.25","0.25","0.75","0.5789","0.0","1.0","0.4","0.0","0.7143","true"
"d2-v5-hard-037","magnet:m4","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-hard-037","magnet:m5","MAGNET","MEDIUM","0.1536","false","0.25","0.25","0.1905","0.1579","0.0","0.0","0.2857","0.0","0.2857","true"
"d2-v5-hard-037","wall:4,4","WALL","MEDIUM","0.2475","false","0.25","0.25","0.0","0.0","0.5","1.0","0.0","0.0","0.25","true"
"d2-v5-easy-038","arrow:a1","ARROW","MEDIUM","0.2995","false","0.25","0.4","0.0","0.6667","0.5","0.0","0.0","1.0","0.0","true"
"d2-v5-easy-038","arrow:a2","ARROW","HIGH","0.4814","false","0.0","0.2","0.6364","0.8333","0.5","1.0","0.0","0.0","0.6667","true"
"d2-v5-easy-038","arrow:a3","ARROW","MEDIUM","0.1564","false","0.0","0.2","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-easy-038","arrow:a4","ARROW","HIGH","0.4187","false","0.25","0.4","0.5","0.6667","0.5","0.0","0.0","1.0","0.3333","true"
"d2-v5-easy-038","arrow:a5","ARROW","MEDIUM","0.1606","false","0.0","0.2","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-easy-038","magnet:m1","MAGNET","LOW","0.0767","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1667","1.0","0.0","true"
"d2-v5-easy-038","magnet:m2","MAGNET","CRITICAL","0.6958","false","0.0","0.0","1.0","1.0","1.0","1.0","0.3333","1.0","1.0","true"
"d2-v5-easy-038","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-038","wall:4,5","WALL","MEDIUM","0.3378","false","0.0","0.0","0.3889","0.4","0.0","1.0","0.2857","0.6667","0.5","true"
"d2-v5-easy-038","wall:5,4","WALL","IRRELEVANT","0.0021","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","arrow:a1","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-039","arrow:a2","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-039","arrow:a3","ARROW","HIGH","0.6264","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","arrow:a4","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-039","magnet:m1","MAGNET","HIGH","0.4425","false","0.5","0.0","0.6","1.0","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-medium-039","magnet:m2","MAGNET","IRRELEVANT","0.0036","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","wall:1,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","wall:2,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","wall:2,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","wall:3,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-039","wall:5,2","WALL","LOW","0.0598","false","0.0","0.0","0.1538","0.0","0.0","0.0","0.0","0.0","0.5","true"
"d2-v5-medium-039","wall:7,3","WALL","MEDIUM","0.2717","false","0.0","0.0","0.5385","0.5","0.5","0.0","0.2","0.0","0.625","true"
"d2-v5-medium-039","wall:7,8","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-040","arrow:a1","ARROW","MEDIUM","0.3463","false","0.25","0.25","0.0385","0.3913","0.5","0.5","0.1111","0.7838","0.2857","true"
"d2-v5-expert-040","arrow:a2","ARROW","MEDIUM","0.2174","false","0.5","0.0","0.0333","0.3043","0.0","0.125","0.0909","0.8649","0.1111","true"
"d2-v5-expert-040","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2143","0.7391","0.0","1.0","0.0","0.3784","0.1111","true"
"d2-v5-expert-040","arrow:a4","ARROW","MEDIUM","0.2169","false","0.0","0.3333","0.0333","0.6522","0.0","0.25","0.0","0.6486","0.0","true"
"d2-v5-expert-040","arrow:a5","ARROW","MEDIUM","0.2443","false","0.3333","0.0","0.0667","0.6522","0.0","0.25","0.0833","0.5405","0.125","true"
"d2-v5-expert-040","arrow:a6","ARROW","MEDIUM","0.1921","false","0.0","0.3333","0.0303","0.6087","0.0","0.25","0.0","0.4865","0.0","true"
"d2-v5-expert-040","magnet:m1","MAGNET","HIGH","0.4014","false","0.4","0.4","0.4872","0.3913","0.0","1.0","0.1","0.3514","0.4167","true"
"d2-v5-expert-040","magnet:m2","MAGNET","MEDIUM","0.162","false","0.0","0.0","0.1277","0.1154","0.0","0.5","0.1538","0.5405","0.2","true"
"d2-v5-expert-040","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-040","magnet:m4","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.4","0.6522","0.0","1.0","0.0833","0.6486","0.1667","true"
"d2-v5-expert-040","magnet:m5","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-expert-040","magnet:m6","MAGNET","IRRELEVANT","0.0071","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0714","0.0","0.0","true"
