level_id,difficulty_band,grid_size,rows,columns,arrow_count,magnet_count,wall_count,object_density,interaction_density,magnetic_relationship_count,average_magnetic_distance,max_magnetic_distance,line_of_sight_interactions,arrow_vs_arrow_interactions,magnet_cancellation_count,polarity_dependent_decisions,polarity_impact_depth,dependency_edges,dependency_depth,ordering_constraints,meaningful_ordering_rate,safe_choice_ratio,meaningful_failure_rate,harmful_decision_density,recovery_pressure,consequence_depth,consequence_breadth,exposure_reveal_count,controller_changes,object_relevance_score,irrelevant_object_count,greedy_solve_rate,random_success_rate,canonical_strategies,commutation_quotient,permutation_redundancy,v4_score,v4_confidence,quality_score,solver_state_count,truncation_status,pacing_status,exact_fingerprint,symmetry_fingerprint,interaction_fingerprint,dependency_fingerprint
"d2-v5-expert-160","EXPERT","7x7","7","7","5","4","2","0.2245","0.3091","50","2.8","5","11","29","0","25","4","24","5","3","0.3","0.8611","0.1389","0.5","0.2222","5","2","10","10","0.3118","3","0.6667","0.4688","2","2","0.9","32","1.0","86","25","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:0eecfbdcc7156ebc74794c5ef157febd01bebe5f7db186bee5c354a2ce63042b","sha256:142f008fa59da61eb9d7be6af03605ed8948b78e96ba084552046ab991a6c9c0","01fe52c0ef8e6ef55c1bfe58edb0fdfe6e7e83340dc89986bcf961d0d2dc9f70","7d8cee9ce0db9c37213bb2990986da45e9506cd7fb85ebcf09208306398fc813"
"d2-v5-hard-161","HARD","5x5","5","5","4","5","1","0.4","0.2444","24","1.0","1","3","16","1","8","3","13","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2952","2","0.0","0.5","1","1","0.9167","37","1.0","88","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:73b636ca60c06d6cf384ad38d6bf7a033cc681422ddaf60033ef3cb00be80dc3","sha256:10e2031ecddf42dd4c9102b279985d7bf00b263dc34705c904025fbc161978bf","e0544e36c9adaf428f793d4bfb8f3c4a9af90766939240dafbe17adfd146276d","1393bc3f3df368b19d832299a3222c036a6f9b4bfe480f8209ad9bf397a9cbca"
"d2-v5-medium-162","MEDIUM","6x6","6","6","4","2","4","0.2778","0.2222","24","1.0","1","3","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2789","4","0.0","0.5938","1","1","0.9167","38","1.0","83","16","COMPLETE","PASS_STRUCTURAL","sha256:cf12522cb9523e38f8fdef717ae328329dbb417b79c9ad5a96df652244ece108","sha256:05e844b3a675f3da779c433112cbf9c4519d8a7bfbe9cd084ee3df6ced044f11","8fc7e38b33a35ea15f9300559ac52893b16176f3960dcf084aecb5b4daf899d4","349d679dc2a537dfcdf4d02ba6cc30c4fc595e44ae0dbcdb64644a0ac0f87522"
"d2-v5-expert-163","EXPERT","7x7","7","7","5","2","3","0.2041","0.3111","32","1.25","2","5","20","0","8","4","13","3","4","0.3","0.7778","0.2222","1.0","0.4074","4","1","4","8","0.2839","2","0.0","0.3438","1","1","0.95","54","1.0","81","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:15a5fea2a5a630ef7e1608d183f87c9720e10db5982bc4aa36197a4ad2ec9a80","sha256:f0eb81d79c8f3d6f5049247b9acec365fcaba2aaed4e593961c33b1198943faf","dd2690243f7df6e8f44747c601fc2de6c0df54942cbd11f19cacfb5f339ec2b2","2d3acd0690548e769fdb987e0b6f04f82b3f3cd65419dc6aa5dd1cda5580c617"
"d2-v5-hard-164","HARD","5x5","5","5","6","2","1","0.36","0.5278","50","1.32","4","8","33","0","16","5","26","6","7","0.4667","0.8857","0.1143","0.25","0.2096","6","2","10","6","0.4833","0","0.0","0.3438","1","1","0.9583","37","1.0","94","28","COMPLETE","PASS_STRUCTURAL","sha256:68b83caeb203684012358329dddd99ba78cf7fec8adb3cd5432e550b038e3fcc","sha256:b225fdf2c1c8b8ba412114ebdf51b2d5d10abf22367fca0e79248b79d796130e","f0c543cf0ae30ade7dc3eda4104fd01dd045db77ae1a61c23644999970704e60","3af5eb5f877ad730f65815228efd0d7a35c3dbf7d2657b2b25cd44ea35c9054e"
"d2-v5-hard-165","HARD","5x5","5","5","4","4","1","0.36","0.3333","32","2.0","4","6","20","0","16","3","20","5","3","0.1667","0.8333","0.1667","1.0","0.2778","5","1","8","0","0.2169","2","0.6667","0.375","1","1","0.9167","30","1.0","92","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:d34118c5e8212ab10572a1d5dd0ff17e5a92d46700a43c3716d21d887046392a","sha256:cbe42018a2254e4dca7a117bf8a50b362076f04ca8d388d996441a2fab70c45a","cdd714a257475ee0502a0ae6117f804a4e3de3753a7e491b485f61d925ed20bc","a9e8a8456b91206cc81a8e8dcde8a4a647cf5d48e80f71a4cee75edb930d93e8"
"d2-v5-expert-166","EXPERT","7x7","7","7","5","5","2","0.2449","0.2727","39","1.8461538461538463","3","10","26","1","8","4","19","3","4","0.4","0.8519","0.1481","0.4444","0.2468","3","1","6","10","0.3304","3","0.6667","0.5938","1","1","0.9333","29","1.0","85","18","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:294945cc4da28950e31fcf280ad6e4369e2bf0f953467b2bd645b2ce073560d7","sha256:7cd8554eb8f2eb90299ed4d323c7d8c4cb59f32a9a71bd979ea52eb8a70ab29f","934447953c903b2045f404b7686c3949a6819d9f7c7f74af8a57d9cbc4ac0f5b","53ee714ebc132b497b6d9be16ccbf36e6f1e16b38b784bae51030e8628c80fa9"
"d2-v5-medium-167","MEDIUM","5x5","5","5","5","1","6","0.48","0.2121","24","1.0","1","3","23","0","12","4","17","4","4","0.2","0.8462","0.1538","0.6667","0.282","4","1","6","0","0.2214","5","0.0","0.5312","1","1","0.9667","40","1.0","83","24","COMPLETE","PASS_STRUCTURAL","sha256:054d9fbe2272a19a22caac4b286ffb031b28590837786936c37d2c2b695c5b79","sha256:6629db895dd12b56d20cdac726bd600fb02fd0e9bf449928eb9e68b563ca5583","bcb910d32c34a9fa8cbc06074c24b91022f693395c9eddac030f8c3b1d17d5a9","a1d75de4eaec4760f10f6154ff783e80794230e7c8cc6484f067f11e419704be"
"d2-v5-expert-168","EXPERT","7x7","7","7","5","5","2","0.2449","0.2576","52","1.6153846153846154","4","9","30","1","8","4","22","5","6","0.2","0.8462","0.1538","0.5","0.3076","5","2","8","16","0.2625","4","0.3333","0.1562","2","2","0.95","40","1.0","87","40","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:59908f272b19fde496e33f5fa8dee95c8795d82b2682ccf4678456d08772c354","sha256:5dce42a8855f060b757333085321c0c12571e5e0b26c2d9292605aee261ae39c","4cbdce38f3515252c7be2500fad8003a51d59b1eec888f93a82e885c662321ed","ec58068933395e004bc8a4d1ab13eb366cfad47fc33adbdff13b448c263a6651"
"d2-v5-hard-169","HARD","5x5","5","5","5","2","5","0.48","0.2121","32","1.0","1","5","20","0","8","4","20","4","6","0.6","0.8667","0.1333","0.5","0.2888","4","2","8","0","0.275","4","0.0","0.5","1","1","0.8","43","1.0","85","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:6ea83924af6c2716c58d57bb2f001d8948eb9a4bc49cd81337d387adeec36b08","sha256:51bc36718497e52e5876a0955e10c3e62a9bf69503e7fcaff86c636029de89fa","d7ec10784f06f570a5f078c19cee2e2227720506304644ad58515a5d96a65997","28c9afb988f8688473c8e85f7ae0c9edf2790af4c850116519b086556c7b07b5"
"d2-v5-medium-170","MEDIUM","5x5","5","5","5","3","1","0.36","0.4167","40","1.0","1","7","24","0","12","4","17","4","4","0.2","0.8462","0.1538","0.6667","0.282","4","1","6","0","0.2503","1","0.0","0.5312","1","1","0.9667","40","1.0","90","24","COMPLETE","PASS_STRUCTURAL","sha256:2effcbc60f420531ef6463594923697aded7b962889ab4f07aa47cf8a65c3669","sha256:01291b45539833b92388a5e6b8e45be9cf4a200485bb5e17a3cbad713c3b0102","5cc9101821474c4c50c1c92531bc46ee6bc64862cfac743eaea1a66d56916284","5fd6a8de28ac9c95fad2fc09f39fec8a60e67a1d321ff3210948a226f587fad1"
"d2-v5-expert-171","EXPERT","8x8","8","8","5","6","4","0.2344","0.2","76","3.473684210526316","5","13","37","1","28","4","30","6","7","0.3","0.7","0.3","1.0","0.5667","6","1","10","16","0.2194","4","0.3333","0.125","1","1","0.95","56","1.0","87","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:33d826d8d2405bb9444c30cfd78da06bb34e78c9b7baf51ca1a743ddaa3732bf","sha256:529e22795ebf25ab3da37c1d1b208bef83e505d0f1dceb889e318312008c0169","97a752b8579b29fb44e7f9f0d718e5aed7f1b5fdc55444e900060a69d61a2c06","1a029ef63f07b7ca9e68ed6a7b7ad37782e23bb8bf8fedfcfe1db1dcc1081e9d"
"d2-v5-hard-172","HARD","5x5","5","5","5","5","1","0.44","0.2909","52","1.6923076923076923","4","9","22","0","8","4","16","3","3","0.3","0.875","0.125","0.5714","0.25","4","2","6","8","0.2809","1","0.0","0.5938","1","1","0.95","40","1.0","93","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:2912ad390e7288b4570f052851689eb478a543078b961ebfce62ae8f47f00cc6","sha256:b07d5c83bff05a325d21c7b75c83d4ad97bf135fdb75eb9a0d4be91f6afa2762","7b9d65cd707d7efe62e17b40a32216d4c6e76e44f68044b64853b9834c553eec","0975723c615d7aa21736148d6c8644de2dc98bfbb96f8b0c6543541c37d12585"
"d2-v5-hard-173","HARD","7x7","7","7","5","2","1","0.1633","0.6429","33","1.1818181818181819","2","10","36","1","17","4","34","5","7","0.7","0.6875","0.3125","0.6667","0.5208","5","2","12","7","0.461","1","0.0","0.1875","1","1","0.75","61","1.0","75","15","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:68d12a300d50ddb872f3b551433ea64fb5104c73659dff6d715b7a531dcd091c","sha256:11bb1fc7e75141a41ed116e553c2ce9176fcaba54dae24ca03882c7bbada8f47","70751409147f2b7cdfb92873b322ce905edc7a208befb0a9a94f5e01e21096b1","0043882f25135836b733bd61ede34ecc7c84073bac5a5ef229526156d97f12ea"
"d2-v5-expert-174","EXPERT","7x7","7","7","5","5","2","0.2449","0.2576","67","1.3134328358208955","4","8","38","0","33","4","32","6","7","0.1","0.7843","0.2157","0.7143","0.3595","6","2","12","13","0.2119","4","0.0","0.4062","2","2","0.9333","46","1.0","85","36","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:3f210c974faa1615d8777505efb1e54a7998b04b237067c56787b2018d7076ca","sha256:8455b8e32fb344fbb03c7956171cd2f3037f087460b9e16edb52bc53fdf7c7eb","7f05cf8a4fae8e8611ffedd8fdc41e2942f56829b6f7858f37332a42e4c41538","f3d04b36fac3d15e6b38637c9fd44d17822e8cde379e0ffc41185f9d17831f4f"
"d2-v5-medium-175","MEDIUM","6x6","6","6","4","1","7","0.3333","0.1364","12","1.3333333333333333","2","4","11","0","4","3","8","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","2","4","0.298","5","0.3333","0.5938","1","1","0.9167","43","1.0","82","16","COMPLETE","PASS_STRUCTURAL","sha256:bc681039d2304d5e99dd23ee5bbf183cf656b9bc3931e9614985c5d067080b8f","sha256:a16d796230e5f39d046cfff5afd9ab1d1f3a636798812b9b741b0f8ee397e7e8","7d83d5d12c0df791f41e12dd0cc6cd99343b7efe16c7370f7d298c89cf286797","e77cb31e976d813982a701f985a7bc8c2a79c9a4bc9f7269a78ac1566ff787af"
"d2-v5-expert-176","EXPERT","8x8","8","8","5","6","2","0.2031","0.2179","76","2.710526315789474","5","8","27","0","24","4","22","4","4","0.1","0.8667","0.1333","0.7273","0.2444","4","2","8","4","0.2411","4","0.6667","0.5","2","2","0.95","25","1.0","82","36","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:94d9304ef12aee3cd9c4031bf5177eb2bf2f50a50f621d4e890edf96d5f1e391","sha256:b03294c55c84f738f764f022294a790284bef9ecec25bd8d3d745e48fb6e50e7","2f72f18943a7f8260adffa87d7991651234a2813cb4778d66d80998c1f58fb45","d362d609727698f31e932b7a5d572f5262d2afbf431b619e17af4e2251087949"
"d2-v5-hard-177","HARD","5x5","5","5","4","2","1","0.28","0.4762","20","2.1","4","5","26","0","10","3","22","4","2","0.3333","0.8824","0.1176","1.0","0.1764","4","2","10","2","0.3193","1","0.0","0.4375","1","1","0.875","33","1.0","88","12","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:e3bd0f8405b02cb67e6d60f6a6770ede347054f567fd1b664086fcc9f47fd368","sha256:d86bcdb774a7e3d7474a295e68c66bf7418458927b372f0fdb553664d6cba86b","67b0396bb79893c9aa3ba7c452202be298cfe9fe25d4fe89b118a48cdcbc84d6","94cc0284c6411bfd9fe248d9f2bcc937af0a2a081f99802692348e6702d35dcc"
"d2-v5-medium-178","MEDIUM","5x5","5","5","5","3","1","0.36","0.5","41","1.3170731707317074","3","13","46","1","11","4","36","6","4","0.1","0.8913","0.1087","0.4167","0.2029","6","1","16","11","0.3571","1","0.6667","0.5","3","3","0.9211","20","1.0","90","28","COMPLETE","PASS_STRUCTURAL","sha256:617ad558032ccf65d3c8378a1a24569970fe62dd4fa615aeb2105a6cd581383a","sha256:067f2a43ae8e23edc28d015f31463d5183fea1f7d33510fc6e94b91997f92b2f","a74a9496c30bbd87e4c9df561e1c94bbc3638dace7832ad50362fd4c22c8a397","449f4d75786cb84c274d47ed1223587399287986dd3c5c2364537d9df50ac233"
"d2-v5-expert-179","EXPERT","7x7","7","7","5","5","2","0.2449","0.2576","64","2.375","5","11","43","0","22","4","35","5","4","0.1","0.8298","0.1702","0.8","0.2978","5","2","16","12","0.2684","4","0.6667","0.5938","2","2","0.92","29","1.0","87","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:960267660a1db06e2b70ebf5551d773f698cd1f5b2debdfea9f2b8b232352a50","sha256:5755e821e94a670e7c672b6e92b6ba5a3332f207e8e2eef647cfd4f0087c6ac0","fc40d03edba32b553fd01d9761cc8e7d5432daedf6200749acfbc009ad76dcca","a9f214726ade16e9b46069833ca2f263b75e904b1249aed2b5c7adacb1cbb4dd"
"d2-v5-hard-180","HARD","6x6","6","6","4","3","4","0.3056","0.1818","16","1.5","2","3","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2986","4","0.3333","0.5312","1","1","0.9167","39","1.0","83","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:58258a1f1e4db8e55d0f2245cc79f5e6a898f59501fd8a5847b5479b8eabd204","sha256:e52dfec952a6e88248df93d456e96f63b855608c8984a93024892bf0dba19a70","431f8f70466471855b6a557f6bd123dbc2c82d2cae7d159ac51149210121ba5f","f152f844b9be302eda5936cb8a1c775a134d95099480dd388d4fc0568164067d"
"d2-v5-hard-181","HARD","6x6","6","6","6","2","9","0.4722","0.1691","115","1.1478260869565218","2","10","58","0","69","5","49","7","11","0.0667","0.7857","0.2143","0.6957","0.3651","7","2","20","17","0.2138","7","0.3333","0.25","3","3","0.96","39","1.0","85","52","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:60d7bdab58172b2d4d4a94616843aa4ab0fed8079fd162b8453db55ec6ec390f","sha256:6613218a9037a80386dc5d94765ee1596b11ef497ea35e6a0073633e5d84f249","4d6942585bf0978160ae1a88174a9cfec98fa3e35fa88bfbae9339f4585d32e5","6e96ce535c6cd905445128722e58dca2803410c2efd0b5351e612491d72efaf7"
"d2-v5-expert-182","EXPERT","8x8","8","8","6","2","4","0.1875","0.3182","32","4.46875","7","10","34","0","9","4","22","5","7","0.4667","0.7857","0.2143","0.75","0.3929","5","1","8","9","0.3121","1","0.3333","0.1562","1","1","0.9333","55","1.0","85","21","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:ad506182b7d9976ba52d238fb0c71a29fc4e7b3f16c8c8073fb5abb6c4c6ce74","sha256:2d13b6f4facffb5190b10a8a98cd11d7184e36901c9b6a4240a3674c66401b65","0d9641dc884d9452b27b69e30af375d084b5bc4f88cd17984201b9523fe81e68","208f8e580adc9a68096465564a5988fb490d16767d1840ffdf0f09a199e39684"
"d2-v5-medium-183","MEDIUM","5x5","5","5","4","2","5","0.44","0.1636","12","1.3333333333333333","2","3","12","0","4","3","8","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","2","4","0.2677","2","0.6667","0.4062","1","1","0.9167","32","1.0","82","16","COMPLETE","PASS_STRUCTURAL","sha256:6a9737304b22f26a64871f288acaa4beb038cf23d0c1d09575ab880a9bb70cc4","sha256:452f71b056468873051437b120e36c072fd35dfd4a06c634db4ca805de777b9f","7c97500071950c9cf0870236f020bec0254c7fa4713996e1ac7e67cb9ce2e7c1","a69c6dbe8911a584e4b86b16933936aa39e91be6aa894c1896a5d6a4d09463e6"
"d2-v5-expert-184","EXPERT","7x7","7","7","6","6","3","0.3061","0.2286","114","2.0526315789473686","5","10","51","0","66","5","45","7","9","0.2667","0.75","0.25","0.8125","0.4389","7","2","16","14","0.1477","5","0.3333","0.2812","2","2","0.95","54","1.0","85","45","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:3a957fc418125f3243329ad68937a82841d2def70b898858775cbb4270baed03","sha256:967eb40824828970992842934be1bde7e263809c736d1230bacb324c0785dbed","ff2725d7395687a206cc9838390c11ca60637ecbef1354c7d92ec7ae1791c52f","6474b2c6300d3aa75f0281d1a7a4b2d98b2f6c44ac5b48d88bf5dfb11a3c56b2"
"d2-v5-hard-185","HARD","6x6","6","6","5","4","3","0.3333","0.2273","12","2.0","4","8","29","0","6","3","18","5","4","0.4","0.85","0.15","0.6","0.25","5","1","6","6","0.1699","5","0.6667","0.4375","1","1","0.9","34","1.0","81","15","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:2d6513da4e56bfed630c31a5961c2265979d083a360fcfc668b3c762be1e5a96","sha256:8d907f299d84c38da304923ff66a579a70ef77a636634c6d341c137c45f3e6ee","b4348b9524de5194abefa92d9cd41cb4c2d24f775fdd2bf7dc2ac34cdf7eb48b","19656329b15ebc4780c21dbe474fe54fdaa8a71ec12defc0ac3f366f3c9f1ad5"
"d2-v5-medium-186","MEDIUM","5x5","5","5","3","2","5","0.4","0.1333","8","1.0","1","3","10","0","4","2","11","3","2","0.3333","0.7778","0.2222","1.0","0.3333","3","1","4","0","0.2727","4","0.0","0.4688","1","1","0.6667","47","1.0","80","8","COMPLETE","PASS_STRUCTURAL","sha256:60463313539e27cf7628821bec1ee30195c72ad26d7bccd06dfd6fef60095f04","sha256:b36cd505569deb9be15ac872fbbcfddbac51db72542c58991555044a41f4b89d","8a0cb052c6bf782c4a3129b82665e35754aabe2ea4ca128db96cff15e7ff2478","79c7983df8a10d476326b73d51adcb25f735df04a27ffe956359d6644efcfa2c"
"d2-v5-expert-187","EXPERT","7x7","7","7","5","3","2","0.2041","0.2889","16","3.25","6","4","24","1","2","2","16","4","5","0.5","0.8182","0.1818","1.0","0.303","4","1","6","4","0.3837","3","0.0","0.2188","1","1","0.9","49","1.0","84","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:35545a6deeea82abbfa8db434daf60f52550e09b507de051b7af14ae83ce75b5","sha256:7f5b0c408e7150f8882d3b9be11a068739d93ce77a144169e48aab447640dd93","99542f121de0fce34153f7261c406f2fba06dbb0eebd25a3183e8e5a7eddebf0","85f2c5fbf580dbd5b249bcb173d0128e2832606fac28979f05a0286ed828771f"
"d2-v5-hard-188","HARD","5x5","5","5","6","5","3","0.56","0.2527","88","1.2727272727272727","2","9","42","0","40","5","39","6","8","0.5333","0.7222","0.2778","0.8","0.5093","6","2","14","8","0.2301","2","0.0","0.2188","1","1","0.9444","62","1.0","96","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:f0b827c28b9076ca1a22037bdfb85410a713c1cdef43351beec9db9bb0c6e22e","sha256:a5f0eaf6ec8c705c799c6d803b8810f4b66c05e08d1c274c9f1d49edabe45589","2359882ecaea466ce1d5d09b2ec9540bb7acfb632139323e076b4d62b1e3cb01","9b8f4835a6319b3a49de2a9a139ec422876d57b49ae64a6d88d89614a4d07d6a"
"d2-v5-hard-189","HARD","5x5","5","5","4","5","2","0.44","0.2182","24","2.0","4","6","16","0","10","3","17","4","3","0.3333","0.8","0.2","0.75","0.3333","4","1","6","0","0.2617","4","0.3333","0.5625","1","1","0.8333","50","1.0","88","12","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:8017b1b9faa4b5c09841a74965bdea67915b82b1acb7ff360ae1e8202764cfc0","sha256:1a2dd533bf91ccfd5dd5e56a4b0d2175606f50a05043bc646f179a9268ce13f0","853d1dcd01c7d63699a440a499622c21e447fd12a65aeb720c376b8af44a1482","1376f9c94e5e149a3cff4e5bf45ea6a5ec121588db88b85bded9d788ee838497"
"d2-v5-expert-190","EXPERT","7x7","7","7","5","3","2","0.2041","0.3556","52","4.153846153846154","5","6","28","0","24","4","21","4","4","0.1","0.8431","0.1569","0.7273","0.2746","4","1","8","8","0.2288","2","0.0","0.375","2","2","0.95","40","1.0","88","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:a968d51ac552a9217abe78706f4b98ab3ab7d620377919be2fc2a7eb695ca7ed","sha256:610534455f620d09eeb963e1809ea0e2f76d648927784763ea062dd0285198aa","78aea0b6a621a0f1cf49cb0b4c0e9a29f66fe66af3e5223304a2878e48759268","e8a2bf72257c6687c58600cb10312aa5f702d0a538ac785d4609e442446bd6ff"
"d2-v5-medium-191","MEDIUM","5x5","5","5","5","3","1","0.36","0.4722","60","1.0","1","6","25","0","20","4","20","4","4","0.2","0.8462","0.1538","0.6667","0.282","4","1","6","0","0.3019","2","1.0","0.375","1","1","0.9667","33","1.0","89","24","COMPLETE","PASS_STRUCTURAL","sha256:8f17675518bf6c390e58fab44380b8a92eafd6aee8da5d2cdd6198a744b1d6b7","sha256:623806c678678a8d5c6d3bb5125352747080971b447a1088690e87db415f49c0","a25878fa8959fbbe4db5eb55ad36a26caa93feaaf8f40553f923319405f4944b","4c1e79680b799a59434b88cbac0c3d3c6bc913c8eba5723cd9cbe3c2b5d5f990"
"d2-v5-expert-192","EXPERT","7x7","7","7","5","6","2","0.2653","0.2308","40","1.2","2","8","28","1","16","4","26","4","7","0.6","0.5652","0.4348","1.0","0.8261","4","2","8","4","0.2945","5","0.0","0.0312","1","1","0.8","64","1.0","77","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:2fcbc0c7aac03cc853943e5861cf32195a0ee3e193da34a714f1890a44de3e61","sha256:a7bb3fa39f95dea137842d72f3693f23759737f0a690d1fac74f5c0f5a1b726b","2d7ce67fc5a26114531586fba7fdcb3a9f128a02e09e3201f8a048e94c14746b","041af09b00464db1611aa4ea101135f693b6f9b2152f648388cd03a316da5269"
"d2-v5-hard-193","HARD","6x6","6","6","4","4","2","0.2778","0.2667","20","3.1","5","7","26","0","10","3","22","4","2","0.3333","0.8824","0.1176","1.0","0.1764","4","2","10","2","0.3077","3","0.6667","0.5312","1","1","0.875","25","1.0","85","12","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:b2624c72e3769fd6ae03f343eecbfa38ca3f5d1dbd853d65cecbadd394f27cb3","sha256:0f656bdab247dd90576251644f37d006b372be0376900562de1feca0c4a7f767","a72e757ad9b6d3c346fce05d726de5a9b6f5f25e8d825034b147b0839a162535","5508a7e0e0102969c14120e6d9ec9317655dfea875f879f25d846ce2ac0b5207"
"d2-v5-expert-194","EXPERT","7x7","7","7","5","3","3","0.2245","0.3273","56","2.2857142857142856","5","6","26","1","16","4","21","4","7","0.3","0.7","0.3","1.0","0.5667","4","2","6","4","0.2655","3","0.6667","0.1875","1","1","0.95","46","1.0","88","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:cd334eec358f5441fe027dcb0fe22733c41313c0e98279094faca4c5d88be9cc","sha256:8b16fbebee3c57cab045023d1dec5afc8736e66df9564261e6b1595826b2048d","7a90460768f50d4e3426c3fe37221d5679eb5910ec3008417ed5830eea97fe2e","d389b49e1cfc0507817532d1dccf093298357c1fa62c8f0101e16b4d62ef0951"
"d2-v5-hard-195","HARD","5x5","5","5","6","3","1","0.4","0.4444","75","2.1333333333333333","4","7","47","0","32","5","38","6","8","0.2","0.84","0.16","0.5333","0.2933","6","2","16","0","0.2325","1","0.3333","0.4688","2","2","0.95","44","1.0","96","28","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:c03b2207df54241a58c2433c10e09f265e07f47858675f7c55dad4c2cd67f87f","sha256:0fe07bea3c46b695a4c2b634cde6296c80dcf3f1d3207351ae666b5c110f601f","40d9c7630b0e589c50c6298fbe6c2590f1f14e0748a32145f61073b7db05301c","649196778342fe0150cf5024a68426d8c3fefcb7875418adf9f28b9694cb1611"
"d2-v5-expert-196","EXPERT","7x7","7","7","5","3","2","0.2041","0.2889","15","1.4","2","4","24","0","6","4","17","4","4","0.4","0.7391","0.2609","0.8571","0.4783","4","1","6","6","0.2991","3","0.0","0.125","1","1","0.9","63","1.0","80","18","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:b30555ef87702ae41651496bea9989a4605d81bb2ab35aa8bd7a3152d7e8bc63","sha256:fee6ed63f9a1ab075d7a183b764d6609613720855614ccfd66ca2d871a92ef69","d63cf4f9017b4082252eed7999a375889c031728304d33c38129b206a1dbe065","bc941581ecaa6dbe05352ad1556fe6fee01ec9fdcc2db1755bfc4c1fccd2ffa7"
"d2-v5-hard-197","HARD","5x5","5","5","4","3","4","0.44","0.2","20","1.2","2","6","12","0","4","3","8","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","2","4","0.2909","4","0.0","0.5312","1","1","0.9167","38","1.0","86","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:48b670a99b53f53a1a9d8578afd122b1cdc58f00e99b0a343dd94c0ebf3b79d0","sha256:f5f1360be9697152af127a3bccebb5a8d5b7ccb6db541c02309437cecd7a153b","b3364dbc37fe08aaa841b6e914ee49d481d9511e11bb194dc06f7e100fed386a","2df058a0313162e3581a93e085b3f25879652cb2a05d447f5259af04f1182c14"
"d2-v5-expert-198","EXPERT","7x7","7","7","5","3","3","0.2245","0.2727","32","1.25","2","6","20","0","8","4","13","3","4","0.3","0.7778","0.2222","1.0","0.4074","4","1","4","8","0.3427","3","0.3333","0.3125","1","1","0.95","55","1.0","81","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:d235afe1c1681fb25955d86d6e8f05519305b45dd1a5eeee2c66ab679db2c892","sha256:1496cb08a836012e6cff7abe0e0a66a6795bfb0f682bf376e7719f43b8341f98","281f2fa6b9b0cea70e4c94817867022010f852007bd12e7a95c027224d4b95e7","cd947ae90d7ee57dc7119efe1c24985467d00cb6aa40be5df631d9e91e126883"
"d2-v5-hard-199","HARD","5x5","5","5","6","5","3","0.56","0.1868","40","1.9","3","8","37","0","16","5","36","6","11","0.7333","0.7","0.3","1.0","0.6667","6","2","14","0","0.2166","5","0.0","0.2812","1","1","0.8333","58","1.0","93","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:50553f4a0fc5857db0678cae9dcc9d0514cd4d9d1110b4250b171acd6067a207","sha256:f04955dcbcfc5817eb6ee00f3e3a98c56c879a9120b6b254760d3695b15c7231","e909ab0d1d5a009e9246dcaadd78173668728b7997def2238d4ee3ba3357e893","3480c4a96a806a9cb751412d633749cf03ff44e05ce7eedf0caef515287ec04d"
